specimen.id,species,caste,digitizer,its.mm,body.length.mm,scale,x,y,notes
,,,,,,,1896.333,489.333,
,,,,,,,1868.333,494.667,
,,,,,,,1739,450.667,
,,,,,,,1609.667,450.667,
,,,,,,,1549.667,397.333,
,,,,,,,1445.667,364,
,,,,,,,1149.667,502.667,
,,,,,,,1472.333,532,
,,,,,,,1481.667,613.333,
,,,,,,,1497.667,636,
,,,,,,,1749.667,602.667,
,,,,,,,1469.667,702.667,
,,,,,,,1151,588,
,,,,,,,1509.667,738.667,
FJ190827-009,borealis,W,JL,4.507,19.801,140.451,1928.667,450,its.large.tilt
,,,,,,,1507.333,452.667,
,,,,,,,1562,494,
,,,,,,,1658,504.667,
,,,,,,,1722,498,
,,,,,,,1774,566,
,,,,,,,1764.667,624.667,
,,,,,,,1734,630,
,,,,,,,1622,590,
,,,,,,,1504.667,588.667,
,,,,,,,1458,539.333,
,,,,,,,1364.667,502,
,,,,,,,1078,615.333,
,,,,,,,1367.333,651.333,
,,,,,,,1371.333,718,
,,,,,,,1390,747.333,
,,,,,,,1620.667,726,
,,,,,,,1376.667,804.667,
,,,,,,,1074,691.333,
,,,,,,,1403.333,842,
FJ190827-010,bimaculatus,W,JL,4.201,17.666,141.384,1791,419.667,its.large.tilt
,,,,,,,1407,419.667,
,,,,,,,1452.333,461,
,,,,,,,1524.333,477,
,,,,,,,1596.333,467.667,
,,,,,,,1651,537,
,,,,,,,1647,582.333,
,,,,,,,1621.667,585,
,,,,,,,1496.333,547.667,
,,,,,,,1397.667,551.667,
,,,,,,,1351,494.333,
,,,,,,,1260.333,463.667,
,,,,,,,1009.667,565,
,,,,,,,1281.667,598.333,
,,,,,,,1279,662.333,
,,,,,,,1287,683.667,
,,,,,,,1527,679.667,
,,,,,,,1265.667,730.333,
,,,,,,,1011,633,
,,,,,,,1299,763.667,
FJ190827-011,vagans,W,JL,4.613,,141.49,2051,466.333,I think this is supposed to be FJ190827-001
,,,,,,,1620.333,455.667,
,,,,,,,1676.333,502.333,
,,,,,,,1764.333,514.333,
,,,,,,,1833.667,507.667,
,,,,,,,1888.333,583.667,
,,,,,,,1877.667,629,
,,,,,,,1852.333,635.667,
,,,,,,,1725.667,597,
,,,,,,,1616.333,590.333,
,,,,,,,1560.333,535.667,
,,,,,,,1471,510.333,
,,,,,,,1181.667,613,
,,,,,,,1497.667,657,
,,,,,,,1508.333,722.333,
,,,,,,,1519,746.333,
,,,,,,,1760.333,731.667,
,,,,,,,1496.333,797,
,,,,,,,1195,693,
,,,,,,,1529.667,830.333,
FJ190827-012,bimaculatus,Q,JL,6.445,24.203,142.696,1970.667,228,originally identified as sandersoni WQ
,,,,,,,1430.667,321.333,
,,,,,,,1505.333,369.333,
,,,,,,,1637.333,368,
,,,,,,,1708,344,
,,,,,,,1808,409.333,
,,,,,,,1808,478.667,
,,,,,,,1757.333,494.667,
,,,,,,,1616,476,
,,,,,,,1482.667,498.667,
,,,,,,,1381.333,436,
,,,,,,,1265.333,420,
,,,,,,,932,609.333,
,,,,,,,1322.667,614.667,
,,,,,,,1349.333,693.333,
,,,,,,,1362.667,721.333,
,,,,,,,1644,648,
,,,,,,,1356,790.667,
,,,,,,,984,713.333,
,,,,,,,1397.333,833.333,
FJ190827-013,bimaculatus,W,JL,4.783,21.404,141.076,2173.333,329.333,its.large.tilt
,,,,,,,1734.667,389.333,
,,,,,,,1797.333,428,
,,,,,,,1884,428,
,,,,,,,1957.333,408,
,,,,,,,2028,469.333,
,,,,,,,2030.667,528,
,,,,,,,2009.333,536,
,,,,,,,1862.667,514.667,
,,,,,,,1756,526.667,
,,,,,,,1689.333,473.333,
,,,,,,,1580,457.333,
,,,,,,,1310.667,610.667,
,,,,,,,1620,609.333,
,,,,,,,1636,684,
,,,,,,,1644,702.667,
,,,,,,,1916,654.667,
,,,,,,,1644,764,
,,,,,,,1333.333,689.333,
,,,,,,,1672,790.667,
FJ190827-014,impatiens,W,JL,4.804,17.507,200.113,2182,238,
,,,,,,,1618,232,
,,,,,,,1684,292,
,,,,,,,1788,304,
,,,,,,,1916,294,
,,,,,,,1972,376,
,,,,,,,1946,446,
,,,,,,,1920,450,
,,,,,,,1754,394,
,,,,,,,1608,400,
,,,,,,,1554,330,
,,,,,,,1412,296,
,,,,,,,1056,426,
,,,,,,,1432,468,
,,,,,,,1428,546,
,,,,,,,1446,574,
,,,,,,,1802,576,
,,,,,,,1422,646,
,,,,,,,1050,504,
,,,,,,,1460,684,
FJ190827-015,impatiens,W,JL,4.49,18.872,179.569,1967,362.667,
,,,,,,,1468.333,361.333,
,,,,,,,1524.333,416,
,,,,,,,1615,428,
,,,,,,,1733.667,410.667,
,,,,,,,1785.667,486.667,
,,,,,,,1771,550.667,
,,,,,,,1745.667,553.333,
,,,,,,,1591,510.667,
,,,,,,,1457.667,512,
,,,,,,,1404.333,454.667,
,,,,,,,1281.667,429.333,
,,,,,,,957.667,561.333,
,,,,,,,1299,585.333,
,,,,,,,1311,664,
,,,,,,,1323,685.333,
,,,,,,,1641.667,670.667,
,,,,,,,1307,756,
,,,,,,,951,642.667,
,,,,,,,1335,786.667,
FJ190827-016,impatiens,W,JL,4.533,16.274,202.671,2183.333,373.667,
,,,,,,,1636.667,416.333,
,,,,,,,1702,469.667,
,,,,,,,1803.333,480.333,
,,,,,,,1940.667,453.667,
,,,,,,,1994,529.667,
,,,,,,,1980.667,605.667,
,,,,,,,1948.667,613.667,
,,,,,,,1772.667,575,
,,,,,,,1631.333,587,
,,,,,,,1564.667,525.667,
,,,,,,,1432.667,511,
,,,,,,,1092.667,675,
,,,,,,,1466,683,
,,,,,,,1480.667,764.333,
,,,,,,,1495.333,785.667,
,,,,,,,1839.333,744.333,
,,,,,,,1482,861.667,
,,,,,,,1103.333,755,
,,,,,,,1527.333,895,
FJ190827-017a,borealis,W,JL,4.891,21.755,141.735,2188.667,227.333,
,,,,,,,1780.667,279.333,
,,,,,,,1843.333,315.333,
,,,,,,,1931.333,316.667,
,,,,,,,1991.333,304.667,
,,,,,,,2047.333,363.333,
,,,,,,,2047.333,419.333,
,,,,,,,2016.667,424.667,
,,,,,,,1903.333,400.667,
,,,,,,,1791.333,414,
,,,,,,,1742,374,
,,,,,,,1647.333,350,
,,,,,,,1374,502,
,,,,,,,1667.333,498,
,,,,,,,1683.333,564.667,
,,,,,,,1699.333,584.667,
,,,,,,,1927.333,534,
,,,,,,,1688.667,640.667,
,,,,,,,1378,575.333,
,,,,,,,1726,671.333,
FJ190827-017b,ternarius,W,JL,4.136,17.099,141.394,2096,346,its.slight.tilt
,,,,,,,1718.667,360.667,
,,,,,,,1764,398,
,,,,,,,1841.333,407.333,
,,,,,,,1913.333,394,
,,,,,,,1961.333,452.667,
,,,,,,,1952,506,
,,,,,,,1929.333,511.333,
,,,,,,,1821.333,480.667,
,,,,,,,1721.333,476.667,
,,,,,,,1674.667,431.333,
,,,,,,,1592,414,
,,,,,,,1353.333,516.667,
,,,,,,,1608,538,
,,,,,,,1616,591.333,
,,,,,,,1628,612.667,
,,,,,,,1837.333,603.333,
,,,,,,,1617.333,667.333,
,,,,,,,1365.333,582,
,,,,,,,1640,694,
FJ190827-018,ternarius,W,JL,4.501,18.262,200.905,2089,145.333,
,,,,,,,1546.333,172,
,,,,,,,1611.667,222.667,
,,,,,,,1727.667,233.333,
,,,,,,,1826.333,220,
,,,,,,,1894.333,290.667,
,,,,,,,1891.667,366.667,
,,,,,,,1857,374.667,
,,,,,,,1701,336,
,,,,,,,1574.333,338.667,
,,,,,,,1490.333,265.333,
,,,,,,,1369,236,
,,,,,,,1030.333,394.667,
,,,,,,,1405,418.667,
,,,,,,,1414.333,498.667,
,,,,,,,1425,525.333,
,,,,,,,1745,498.667,
,,,,,,,1403.667,600,
,,,,,,,1039.667,480,
,,,,,,,1451.667,634.667,
FJ190827-019,ternarius,W,JL,4.249,18.316,200.87,1876,134.667,its.large.tilt
,,,,,,,1352,234.667,
,,,,,,,1426.667,277.333,
,,,,,,,1541.333,272,
,,,,,,,1634.667,245.333,
,,,,,,,1710.667,312,
,,,,,,,1708,377.333,
,,,,,,,1681.333,392,
,,,,,,,1522.667,369.333,
,,,,,,,1382.667,390.667,
,,,,,,,1309.333,338.667,
,,,,,,,1184,326.667,
,,,,,,,868,513.333,
,,,,,,,1232,492,
,,,,,,,1252,558.667,
,,,,,,,1268,584,
,,,,,,,1574.667,529.333,
,,,,,,,1265.333,660,
,,,,,,,894.667,594.667,
,,,,,,,1305.333,689.333,
FJ190828-001,impatiens,W,JL,4.867,19.483,141.595,1942.667,747,
,,,,,,,1536,751,
,,,,,,,1590.667,797.667,
,,,,,,,1662.667,805.667,
,,,,,,,1750.667,796.333,
,,,,,,,1798.667,859,
,,,,,,,1784,908.333,
,,,,,,,1761.333,915,
,,,,,,,1632,875,
,,,,,,,1528,875,
,,,,,,,1489.333,829.667,
,,,,,,,1385.333,809.667,
,,,,,,,1128,920.333,
,,,,,,,1406.667,941.667,
,,,,,,,1410.667,1001.667,
,,,,,,,1421.333,1020.333,
,,,,,,,1682.667,1004.333,
,,,,,,,1405.333,1073.667,
,,,,,,,1129.333,983,
,,,,,,,1429.333,1100.333,
FJ190828-002,impatiens,W,JL,5.389,22.819,141.782,2218,434.667,
,,,,,,,1755.333,401.333,
,,,,,,,1806,456,
,,,,,,,1892.667,470.667,
,,,,,,,1995.333,465.333,
,,,,,,,2034,540,
,,,,,,,2020.667,596,
,,,,,,,1992.667,600,
,,,,,,,1858,545.333,
,,,,,,,1735.333,534.667,
,,,,,,,1688.667,477.333,
,,,,,,,1579.333,444,
,,,,,,,1276.667,538.667,
,,,,,,,1586,594.667,
,,,,,,,1590,658.667,
,,,,,,,1600.667,680,
,,,,,,,1879.333,690.667,
,,,,,,,1574,744,
,,,,,,,1270,610.667,
,,,,,,,1610,774.667,
FJ190828-003,impatiens,W,JL,5.532358258,16.20993943,141.39,2050.333,363.333,no.head
,,,,,,,1595.667,384.667,
,,,,,,,1650.333,428.667,
,,,,,,,1738.333,439.333,
,,,,,,,1835.667,424.667,
,,,,,,,1889,492.667,
,,,,,,,1875.667,552.667,
,,,,,,,1855.667,556.667,
,,,,,,,1714.333,518,
,,,,,,,1590.333,523.333,
,,,,,,,1541,466,
,,,,,,,1434.333,447.333,
,,,,,,,1129,580.667,
,,,,,,,1450.333,600.667,
,,,,,,,1457,670,
,,,,,,,1465,692.667,
,,,,,,,1758.333,668.667,
,,,,,,,1459.667,760.667,
,,,,,,,1146.333,651.333,
,,,,,,,1490.333,788.667,
FJ190828-004,bimaculatus,M,JL,4.488,19.222,141.333,2105.333,304.333,
,,,,,,,1629.333,335,
,,,,,,,1696,383,
,,,,,,,1778.667,389.667,
,,,,,,,1861.333,372.333,
,,,,,,,1932,445.667,
,,,,,,,1928,501.667,
,,,,,,,1897.333,508.333,
,,,,,,,1761.333,475,
,,,,,,,1633.333,485.667,
,,,,,,,1577.333,424.333,
,,,,,,,1470.667,413.667,
,,,,,,,1178.667,548.333,
,,,,,,,1500,556.333,
,,,,,,,1510.667,625.667,
,,,,,,,1526.667,649.667,
,,,,,,,1801.333,624.333,
,,,,,,,1500,708.333,
,,,,,,,1200,625.667,
,,,,,,,1538.667,743,
FJ190905-001,impatiens,W,JL,4.196,17.538,140.879,1460,81,its.large.tilt
,,,,,,,1102,151,
,,,,,,,1150,181,
,,,,,,,1217,178,
,,,,,,,1299,152,
,,,,,,,1340,195,
,,,,,,,1335,239,
,,,,,,,1319,247,
,,,,,,,1206,240,
,,,,,,,1108,256,
,,,,,,,1067,224,
,,,,,,,979,224,
,,,,,,,759,354,
,,,,,,,1016,328,
,,,,,,,1027,377,
,,,,,,,1040,391,
,,,,,,,1267,341,
,,,,,,,1037,441,
,,,,,,,771,408,
,,,,,,,1064,463,
FJ190905-002,impatiens,W,JL,4.917,19.592,142.559,1913.667,641.667,its.large.tilt
,,,,,,,1469.667,656.333,
,,,,,,,1524.333,701.667,
,,,,,,,1608.333,711,
,,,,,,,1708.333,695,
,,,,,,,1761.667,761.667,
,,,,,,,1751,821.667,
,,,,,,,1723,829.667,
,,,,,,,1583,791,
,,,,,,,1467,788.333,
,,,,,,,1419,737.667,
,,,,,,,1309.667,719,
,,,,,,,1020.333,847,
,,,,,,,1333.667,860.333,
,,,,,,,1339,931,
,,,,,,,1348.333,951,
,,,,,,,1631,929.667,
,,,,,,,1337.667,1013.667,
,,,,,,,1033.667,916.333,
,,,,,,,1368.333,1040.333,
FJ190905-003,impatiens,W,JL,4.871,16.609,141.236,1734,409,
,,,,,,,1343,473,
,,,,,,,1395,508,
,,,,,,,1469,507,
,,,,,,,1552,484,
,,,,,,,1604,538,
,,,,,,,1599,584,
,,,,,,,1582,592,
,,,,,,,1453,575,
,,,,,,,1349,593,
,,,,,,,1306,554,
,,,,,,,1212,543,
,,,,,,,979,684,
,,,,,,,1247,666,
,,,,,,,1261,718,
,,,,,,,1271,737,
,,,,,,,1515,692,
,,,,,,,1264,793,
,,,,,,,992,743,
,,,,,,,1297,819,
JL190718-001,vagans,M,JL,,,141.413,1856,385.333,
,,,,,,,1452,422.667,
,,,,,,,1496,458.667,
,,,,,,,1586.667,462.667,
,,,,,,,1661.333,448,
,,,,,,,1708,496,
,,,,,,,1710.667,554.667,
,,,,,,,1684,562.667,
,,,,,,,1568,537.333,
,,,,,,,1456,542.667,
,,,,,,,1406.667,498.667,
,,,,,,,1310.667,488,
,,,,,,,1066.667,608,
,,,,,,,1350.667,614.667,
,,,,,,,1368,673.333,
,,,,,,,1376,696,
,,,,,,,1610.667,664,
,,,,,,,1362.667,748,
,,,,,,,1090.667,680,
,,,,,,,1398.667,777.333,
JL190718-002,vagans,M,JL,4.111,17.049,140.745,1711,508,its.large.tilt
,,,,,,,1306,493,
,,,,,,,1345,532,
,,,,,,,1443,553,
,,,,,,,1515,546,
,,,,,,,1563,611,
,,,,,,,1554,660,
,,,,,,,1525,664,
,,,,,,,1412,621,
,,,,,,,1304,618,
,,,,,,,1253,560,
,,,,,,,1155,534,
,,,,,,,888,626,
,,,,,,,1182,667,
,,,,,,,1196,738,
,,,,,,,1199,752,
,,,,,,,1440,749,
,,,,,,,1181,803,
,,,,,,,906,698,
,,,,,,,1207,835,
JL190724-001,terricola,W,JL,4.904,17.449,142.667,2142.667,425.333,its.slight.tilt
,,,,,,,1718.667,442.667,
,,,,,,,1772,488,
,,,,,,,1853.333,500,
,,,,,,,1941.333,484,
,,,,,,,1997.333,544,
,,,,,,,1981.333,600,
,,,,,,,1953.333,609.333,
,,,,,,,1837.333,576,
,,,,,,,1720,580,
,,,,,,,1668,522.667,
,,,,,,,1582.667,494.667,
,,,,,,,1304,618.667,
,,,,,,,1594.667,641.333,
,,,,,,,1592,702.667,
,,,,,,,1606.667,724,
,,,,,,,1869.333,704,
,,,,,,,1598.667,784,
,,,,,,,1310.667,688,
,,,,,,,1625.333,813.333,
JL190724-002,ternarius,W,JL,4.415,15.252,141.118,2034,274,
,,,,,,,1652,361,
,,,,,,,1709,389,
,,,,,,,1787,386,
,,,,,,,1859,360,
,,,,,,,1922,407,
,,,,,,,1921,455,
,,,,,,,1900,463,
,,,,,,,1773,457,
,,,,,,,1672,471,
,,,,,,,1627,437,
,,,,,,,1537,435,
,,,,,,,1327,568,
,,,,,,,1573,543,
,,,,,,,1602,591,
,,,,,,,1612,605,
,,,,,,,1816,564,
,,,,,,,1610,658,
,,,,,,,1343,624,
,,,,,,,1642,679,
JL190724-003,bimaculatus,W,JL,4.657,18.392,141.56,2213.667,456,its.slight.tilt
,,,,,,,1793.667,488,
,,,,,,,1852.333,532,
,,,,,,,1928.333,538.667,
,,,,,,,2005.667,521.333,
,,,,,,,2063,577.333,
,,,,,,,2063,633.333,
,,,,,,,2035,641.333,
,,,,,,,1905.667,610.667,
,,,,,,,1801.667,621.333,
,,,,,,,1748.333,565.333,
,,,,,,,1652.333,548,
,,,,,,,1384.333,672,
,,,,,,,1680.333,680,
,,,,,,,1692.333,744,
,,,,,,,1701.667,768,
,,,,,,,1961.667,744,
,,,,,,,1685.667,829.333,
,,,,,,,1396.333,746.667,
,,,,,,,1723,857.333,
JL190724-005,ternarius,W,JL,3.352,15.719,141.715,1996,419,its.slight.tilt
,,,,,,,1651,442,
,,,,,,,1692,475,
,,,,,,,1766,482,
,,,,,,,1829,470,
,,,,,,,1871,520,
,,,,,,,1866,564,
,,,,,,,1846,569,
,,,,,,,1753,547,
,,,,,,,1654,548,
,,,,,,,1613,506,
,,,,,,,1536,490,
,,,,,,,1304,584,
,,,,,,,1544,608,
,,,,,,,1558,655,
,,,,,,,1564,670,
,,,,,,,1774,654,
,,,,,,,1548,722,
,,,,,,,1309,648,
,,,,,,,1573,747,
JL190731-001,impatiens,W,JL,4.298,16.8,141,2048,639,
,,,,,,,1699,655,
,,,,,,,1740,688,
,,,,,,,1808,695,
,,,,,,,1885,685,
,,,,,,,1921,732,
,,,,,,,1909,780,
,,,,,,,1889,784,
,,,,,,,1785,758,
,,,,,,,1691,760,
,,,,,,,1663,723,
,,,,,,,1576,705,
,,,,,,,1356,808,
,,,,,,,1591,821,
,,,,,,,1593,868,
,,,,,,,1602,886,
,,,,,,,1827,865,
,,,,,,,1586,934,
,,,,,,,1351,863,
,,,,,,,1609,955,
JL190731-002,impatiens,W,JL,4.933,18.322,141.6,2089,384,its.slight.tilt
,,,,,,,1698,424,
,,,,,,,1748,463,
,,,,,,,1824,466,
,,,,,,,1921,444,
,,,,,,,1961,500,
,,,,,,,1954,553,
,,,,,,,1933,560,
,,,,,,,1803,537,
,,,,,,,1702,546,
,,,,,,,1655,503,
,,,,,,,1557,489,
,,,,,,,1315,614,
,,,,,,,1591,615,
,,,,,,,1598,671,
,,,,,,,1609,692,
,,,,,,,1861,654,
,,,,,,,1601,743,
,,,,,,,1326,672,
,,,,,,,1632,769,
JL190731-003,impatiens,W,JL,5.028,19.64,141.174,2036.333,261.333,
,,,,,,,1629.667,261.333,
,,,,,,,1675,306.667,
,,,,,,,1755,316,
,,,,,,,1851,302.667,
,,,,,,,1891,368,
,,,,,,,1879,422.667,
,,,,,,,1849.667,428,
,,,,,,,1721.667,389.333,
,,,,,,,1611,386.667,
,,,,,,,1577.667,340,
,,,,,,,1483,317.333,
,,,,,,,1208.333,421.333,
,,,,,,,1487,448,
,,,,,,,1487,509.333,
,,,,,,,1496.333,532,
,,,,,,,1769.667,524,
,,,,,,,1483,588,
,,,,,,,1213.667,489.333,
,,,,,,,1504.333,613.333,
JL190731-004,bimaculatus,W,JL,5.139,19.413,141.334,1934.667,437,
,,,,,,,1482.667,491.667,
,,,,,,,1548,538.333,
,,,,,,,1632,542.333,
,,,,,,,1706.667,521,
,,,,,,,1780,582.333,
,,,,,,,1781.333,647.667,
,,,,,,,1761.333,653,
,,,,,,,1614.667,623.667,
,,,,,,,1500,638.333,
,,,,,,,1437.333,583.667,
,,,,,,,1328,567.667,
,,,,,,,1053.333,715.667,
,,,,,,,1370.667,718.333,
,,,,,,,1381.333,790.333,
,,,,,,,1394.667,813,
,,,,,,,1672,767.667,
,,,,,,,1385.333,877,
,,,,,,,1068,797,
,,,,,,,1422.667,905,
JL190731-005,bimaculatus,W,JL,4.693,18.362,141.01,1836.667,294.667,its.slight.tilt
,,,,,,,1435.333,326.667,
,,,,,,,1492.667,369.333,
,,,,,,,1558,376,
,,,,,,,1635.333,360,
,,,,,,,1692.667,416,
,,,,,,,1691.333,476,
,,,,,,,1660.667,482.667,
,,,,,,,1535.333,454.667,
,,,,,,,1436.667,461.333,
,,,,,,,1390,408,
,,,,,,,1298,385.333,
,,,,,,,1035.333,506.667,
,,,,,,,1312.667,526.667,
,,,,,,,1324.667,592,
,,,,,,,1335.333,612,
,,,,,,,1584.667,584,
,,,,,,,1319.333,661.333,
,,,,,,,1047.333,580,
,,,,,,,1348.667,690.667,
JL190806-001,vagans,M,JL,5.057,18.824,140.024,2159.333,272.667,its.large.tilt
,,,,,,,1663.333,260.667,
,,,,,,,1727.333,318,
,,,,,,,1810,332.667,
,,,,,,,1900.667,324.667,
,,,,,,,1963.333,388.667,
,,,,,,,1962,463.333,
,,,,,,,1927.333,466,
,,,,,,,1787.333,419.333,
,,,,,,,1660.667,418,
,,,,,,,1600.667,352.667,
,,,,,,,1492.667,320.667,
,,,,,,,1179.333,444.667,
,,,,,,,1518,482,
,,,,,,,1518,564.667,
,,,,,,,1526,588.667,
,,,,,,,1812.667,576.667,
,,,,,,,1495.333,648.667,
,,,,,,,1198,534,
,,,,,,,1539.333,683.333,
JL190806-002,bimaculatus,M,JL,4.674,19.663,142.43,2190,369.333,its.large.tilt
,,,,,,,1686,381.333,
,,,,,,,1750,436,
,,,,,,,1834,449.333,
,,,,,,,1930,430.667,
,,,,,,,1996.667,509.333,
,,,,,,,1995.333,569.333,
,,,,,,,1962,578.667,
,,,,,,,1803.333,532,
,,,,,,,1692.667,537.333,
,,,,,,,1634,469.333,
,,,,,,,1528.667,442.667,
,,,,,,,1203.333,574.667,
,,,,,,,1540.667,605.333,
,,,,,,,1544.667,676,
,,,,,,,1555.333,700,
,,,,,,,1860.667,692,
,,,,,,,1534,765.333,
,,,,,,,1207.333,654.667,
,,,,,,,1568.667,800,
JL190806-004,bimaculatus,W,JL,4.297,19.267,140.677,2014.333,391,its.slight.tilt
,,,,,,,1598.333,372.333,
,,,,,,,1647.667,419,
,,,,,,,1730.333,436.333,
,,,,,,,1821,425.667,
,,,,,,,1869,495,
,,,,,,,1861,552.333,
,,,,,,,1827.667,555,
,,,,,,,1698.333,513.667,
,,,,,,,1598.333,505.667,
,,,,,,,1547.667,447,
,,,,,,,1451.667,419,
,,,,,,,1181,507,
,,,,,,,1471.667,556.333,
,,,,,,,1475.667,624.333,
,,,,,,,1483.667,645.667,
,,,,,,,1738.333,651,
,,,,,,,1462.333,699,
,,,,,,,1190.333,587,
,,,,,,,1490.333,729.667,
JL190806-005,impatiens,W,JL,4.924,21.444,141.677,2121.333,477.667,
,,,,,,,1688,501.667,
,,,,,,,1742.667,543,
,,,,,,,1822.667,551,
,,,,,,,1924,535,
,,,,,,,1970.667,599,
,,,,,,,1958.667,656.333,
,,,,,,,1936,661.667,
,,,,,,,1801.333,628.333,
,,,,,,,1685.333,632.333,
,,,,,,,1636,584.333,
,,,,,,,1532,564.333,
,,,,,,,1250.667,684.333,
,,,,,,,1556,704.333,
,,,,,,,1557.333,769.667,
,,,,,,,1572,791,
,,,,,,,1840,767,
,,,,,,,1565.333,853.667,
,,,,,,,1256,755,
,,,,,,,1589.333,875,
JL190806-006,impatiens,W,JL,4.263,17.707,199.671,2166,158,its.slight.tilt
,,,,,,,1592,172,
,,,,,,,1660,224,
,,,,,,,1774,242,
,,,,,,,1908,222,
,,,,,,,1964,302,
,,,,,,,1948,370,
,,,,,,,1918,378,
,,,,,,,1734,330,
,,,,,,,1586,336,
,,,,,,,1532,268,
,,,,,,,1392,242,
,,,,,,,1034,404,
,,,,,,,1430,418,
,,,,,,,1432,504,
,,,,,,,1446,532,
,,,,,,,1800,504,
,,,,,,,1430,602,
,,,,,,,1044,484,
,,,,,,,1472,640,
JL190806-007,impatiens,W,JL,,21.907,141.785,2155.667,262.667,
,,,,,,,1686.333,256,
,,,,,,,1742.333,306.667,
,,,,,,,1831.667,321.333,
,,,,,,,1939.667,309.333,
,,,,,,,1989,378.667,
,,,,,,,1974.333,440,
,,,,,,,1943.667,442.667,
,,,,,,,1799.667,398.667,
,,,,,,,1679.667,394.667,
,,,,,,,1631.667,342.667,
,,,,,,,1522.333,312,
,,,,,,,1219.667,424,
,,,,,,,1533,462.667,
,,,,,,,1534.333,533.333,
,,,,,,,1542.333,556,
,,,,,,,1842.333,548,
,,,,,,,1523.667,616,
,,,,,,,1215.667,501.333,
,,,,,,,1554.333,648,
JL190806-008,bimaculatus,W,JL,4.767,19.691,142.056,2144,510.333,its.large.tilt
,,,,,,,1714.667,533,
,,,,,,,1773.333,586.333,
,,,,,,,1853.333,597,
,,,,,,,1929.333,579.667,
,,,,,,,1997.333,638.333,
,,,,,,,1994.667,699.667,
,,,,,,,1961.333,706.333,
,,,,,,,1832,670.333,
,,,,,,,1724,674.333,
,,,,,,,1668,615.667,
,,,,,,,1568,590.333,
,,,,,,,1302.667,710.333,
,,,,,,,1600,734.333,
,,,,,,,1606.667,807.667,
,,,,,,,1612,827.667,
,,,,,,,1880,811.667,
,,,,,,,1598.667,890.333,
,,,,,,,1317.333,789,
,,,,,,,1628,918.333,
JL190809-001,ternarius,W,JL,3.547,14.088,204.055,1865.333,208,
,,,,,,,1393.333,209.333,
,,,,,,,1449.333,258.667,
,,,,,,,1540,273.333,
,,,,,,,1633.333,261.333,
,,,,,,,1693.333,344,
,,,,,,,1676,398.667,
,,,,,,,1648,404,
,,,,,,,1505.333,356,
,,,,,,,1381.333,352,
,,,,,,,1330.667,286.667,
,,,,,,,1232,253.333,
,,,,,,,912,364,
,,,,,,,1238.667,414.667,
,,,,,,,1246.667,480,
,,,,,,,1253.333,505.333,
,,,,,,,1529.333,506.667,
,,,,,,,1234.667,570.667,
,,,,,,,924,448,
,,,,,,,1268,609.333,
JL190809-002,ternarius,W,JL,4.209,15.929,204.527,2147.667,161.333,its.large.tilt
,,,,,,,1650.333,170.667,
,,,,,,,1717,229.333,
,,,,,,,1818.333,242.667,
,,,,,,,1915.667,233.333,
,,,,,,,1979.667,320,
,,,,,,,1962.333,373.333,
,,,,,,,1922.333,384,
,,,,,,,1783.667,333.333,
,,,,,,,1645,324,
,,,,,,,1591.667,260,
,,,,,,,1478.333,228,
,,,,,,,1153,352,
,,,,,,,1489,394.667,
,,,,,,,1503.667,470.667,
,,,,,,,1510.333,490.667,
,,,,,,,1807.667,490.667,
,,,,,,,1490.333,561.333,
,,,,,,,1165,440,
,,,,,,,1525,600,
JL190809-003,vagans,W,JL,4.315,15.858,142.031,1871,535,
,,,,,,,1531,610,
,,,,,,,1578,637,
,,,,,,,1656,634,
,,,,,,,1717,611,
,,,,,,,1779,660,
,,,,,,,1781,701,
,,,,,,,1758,710,
,,,,,,,1648,701,
,,,,,,,1558,715,
,,,,,,,1503,680,
,,,,,,,1426,677,
,,,,,,,1223,816,
,,,,,,,1472,792,
,,,,,,,1486,844,
,,,,,,,1496,860,
,,,,,,,1699,806,
,,,,,,,1494,905,
,,,,,,,1249,874,
,,,,,,,1524,925,
JL190809-004,ternarius,W,JL,3.717,15.093,203.338,1960.333,188,
,,,,,,,1473.667,248,
,,,,,,,1536.333,296,
,,,,,,,1637.667,298.667,
,,,,,,,1731,276,
,,,,,,,1800.333,348,
,,,,,,,1792.333,408,
,,,,,,,1763,417.333,
,,,,,,,1607,389.333,
,,,,,,,1483,397.333,
,,,,,,,1424.333,342.667,
,,,,,,,1301.667,322.667,
,,,,,,,996.333,465.333,
,,,,,,,1333.667,474.667,
,,,,,,,1355,542.667,
,,,,,,,1371,568,
,,,,,,,1651,537.333,
,,,,,,,1356.333,638.667,
,,,,,,,1012.333,549.333,
,,,,,,,1396.333,670.667,
JL190809-005,vagans,W,JL,3.885,17.078,141.793,1990,458,
,,,,,,,1619,490,
,,,,,,,1671,529,
,,,,,,,1744,533,
,,,,,,,1809,517,
,,,,,,,1865,567,
,,,,,,,1867,616,
,,,,,,,1842,623,
,,,,,,,1725,601,
,,,,,,,1631,609,
,,,,,,,1578,567,
,,,,,,,1493,549,
,,,,,,,1249,666,
,,,,,,,1533,672,
,,,,,,,1547,728,
,,,,,,,1557,747,
,,,,,,,1781,716,
,,,,,,,1549,795,
,,,,,,,1276,731,
,,,,,,,1575,823,
JL190809-006,ternarius,W,JL,3.892,17.38,203.141,2017.333,281.333,its.slight.tilt
,,,,,,,1488,320,
,,,,,,,1557.333,377.333,
